config_id,feature_space,lens,component_id,n_members,dominant_discoverymethod,dominant_discoverymethod_fraction,discoverymethod_entropy,discoverymethod_js_divergence_vs_global,discoverymethod_kl_divergence_vs_global,dominant_disc_facility,dominant_disc_facility_fraction,disc_facility_entropy,disc_year_median,disc_year_iqr,radius_class_dominant,radius_class_purity,orbit_class_dominant,thermal_class_dominant,mean_imputation_fraction,max_imputation_fraction,n_component_nodes,component_node_ids
orbital_pca2_cubes10_overlap0p35,orbital,pca2,22,6,Radial Velocity,0.8333333333333334,0.6500224216483541,0.6103693137103996,2.3646336727400907,Multiple Observatories,0.8333333333333334,0.6500224216483541,2022.0,2.25,jovian_size,0.8333333333333334,long_period,cool,0.08333333333333333,0.5,2,"[""cube32_cluster3"", ""cube33_cluster3""]"
orbital_pca2_cubes10_overlap0p35,orbital,pca2,23,4,Imaging,0.5,1.5,0.6445576153768641,3.241886327737534,Hubble Space Telescope,0.25,2.0,2014.5,3.75,jovian_size,0.75,long_period,cool,0.375,0.5,1,"[""cube32_cluster5""]"
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,0,5825,Transit,0.7503862660944206,1.072972169078395,0.005373693134100056,0.01689751504039613,Kepler,0.45493562231759654,3.114710390975359,2016.0,7.0,sub_neptune_size,0.44154506437768243,short_period,warm,0.1,0.6666666666666666,47,"[""cube10_cluster0"", ""cube11_cluster0"", ""cube12_cluster0"", ""cube12_cluster1"", ""cube13_cluster0"", ""cube14_cluster0"", ""cube15_cluster0"", ""cube15_cluster1"", ""cube16_cluster0"", ""cube19_cluster0"", ""cube1_cluster0"", ""cube20_cluster0"", ""cube21_cluster0"", ""cube22_cluster0"", ""cube23_cluster0"", ""cube23_cluster1"", ""cube24_cluster0"", ""cube24_cluster1"", ""cube25_cluster0"", ""cube26_cluster0"", ""cube27_cluster0"", ""cube28_cluster0"", ""cube29_cluster0"", ""cube2_cluster0"", ""cube2_cluster1"", ""cube2_cluster2"", ""cube2_cluster3"", ""cube30_cluster0"", ""cube30_cluster1"", ""cube31_cluster0"", ""cube34_cluster0"", ""cube35_cluster0"", ""cube36_cluster0"", ""cube37_cluster0"", ""cube38_cluster0"", ""cube38_cluster1"", ""cube3_cluster0"", ""cube44_cluster0"", ""cube45_cluster0"", ""cube46_cluster0"", ""cube4_cluster0"", ""cube53_cluster0"", ""cube54_cluster0"", ""cube55_cluster0"", ""cube5_cluster0"", ""cube5_cluster1"", ""cube6_cluster0""]"
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,1,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,K2,0.5,1.5,2018.0,4.0,rocky_size,0.5,short_period,very_hot,0.0,0.0,1,"[""cube5_cluster2""]"
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,2,3,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.6666666666666666,0.9182958340544896,2021.0,4.0,sub_neptune_size,1.0,short_period,hot,0.0,0.0,2,"[""cube13_cluster1"", ""cube22_cluster1""]"
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,3,3,Radial Velocity,0.6666666666666666,0.9182958340544896,0.19576846698884456,0.8347533405119626,La Silla Observatory,0.6666666666666666,0.9182958340544896,2025.0,4.5,rocky_size,1.0,short_period,cool,0.05555555555555555,0.16666666666666666,1,"[""cube19_cluster1""]"
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,4,4,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,Multiple Observatories,0.5,1.5,2021.0,8.75,sub_neptune_size,1.0,intermediate_period,cool,0.25,0.3333333333333333,2,"[""cube26_cluster1"", ""cube27_cluster1""]"
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,5,4,Radial Velocity,0.5,1.0,0.10614888552116046,0.4237778398376909,K2,0.25,2.0,2015.0,13.5,jovian_size,1.0,intermediate_period,warm,0.16666666666666666,0.3333333333333333,1,"[""cube28_cluster1""]"
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,6,5,Imaging,1.0,-0.0,0.9427362540718255,6.029977346192703,European Space Agency (ESA) Gaia Satellite,0.4,1.5219280948873621,2019.0,7.0,jovian_size,1.0,long_period,very_hot,0.3333333333333333,0.3333333333333333,4,"[""cube50_cluster0"", ""cube51_cluster0"", ""cube59_cluster0"", ""cube60_cluster0""]"
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,7,10,Imaging,1.0,-0.0,0.9427362540718255,6.029977346192703,W. M. Keck Observatory,0.4,1.721928094887362,2018.0,10.75,jovian_size,1.0,long_period,cool,0.5,0.5,2,"[""cube61_cluster0"", ""cube62_cluster0""]"
joint_no_density_pca2_cubes10_overlap0p35,joint_no_density,pca2,8,4,Imaging,1.0,-0.0,0.9427362540718255,6.029977346192703,Paranal Observatory,0.25,2.0,2016.5,17.75,jovian_size,1.0,long_period,cool,0.5,0.5,2,"[""cube61_cluster1"", ""cube68_cluster0""]"
joint_pca2_cubes10_overlap0p35,joint,pca2,0,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,SuperWASP,0.75,0.8112781244591328,2014.0,6.25,jovian_size,1.0,short_period,very_hot,0.0,0.0,2,"[""cube11_cluster1"", ""cube1_cluster0""]"
joint_pca2_cubes10_overlap0p35,joint,pca2,1,5806,Transit,0.7466414054426456,1.0869177284700313,0.005288141356270704,0.01659547666838401,Kepler,0.45246296934205993,3.1223373820616254,2016.0,7.0,sub_neptune_size,0.44281777471581124,short_period,warm,0.08843068746616799,0.7142857142857143,40,"[""cube11_cluster0"", ""cube12_cluster0"", ""cube13_cluster0"", ""cube14_cluster0"", ""cube15_cluster0"", ""cube16_cluster0"", ""cube20_cluster0"", ""cube21_cluster0"", ""cube22_cluster0"", ""cube22_cluster1"", ""cube23_cluster0"", ""cube24_cluster0"", ""cube25_cluster0"", ""cube29_cluster0"", ""cube2_cluster0"", ""cube2_cluster1"", ""cube30_cluster0"", ""cube31_cluster0"", ""cube31_cluster1"", ""cube32_cluster0"", ""cube32_cluster1"", ""cube32_cluster2"", ""cube33_cluster0"", ""cube38_cluster0"", ""cube39_cluster0"", ""cube40_cluster0"", ""cube41_cluster0"", ""cube41_cluster1"", ""cube42_cluster0"", ""cube47_cluster1"", ""cube48_cluster0"", ""cube49_cluster0"", ""cube4_cluster0"", ""cube50_cluster0"", ""cube55_cluster1"", ""cube56_cluster0"", ""cube57_cluster0"", ""cube5_cluster0"", ""cube6_cluster0"", ""cube6_cluster1""]"
joint_pca2_cubes10_overlap0p35,joint,pca2,2,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,1.0,-0.0,2021.5,2.75,rocky_size,1.0,short_period,hot,0.0,0.0,2,"[""cube16_cluster1"", ""cube25_cluster1""]"
joint_pca2_cubes10_overlap0p35,joint,pca2,3,8,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.75,0.8112781244591328,2014.0,1.75,sub_neptune_size,1.0,short_period,hot,0.0,0.0,4,"[""cube16_cluster2"", ""cube17_cluster0"", ""cube25_cluster2"", ""cube26_cluster0""]"
joint_pca2_cubes10_overlap0p35,joint,pca2,4,6,Transit,0.8333333333333334,0.6500224216483541,0.03892046866644509,0.11521274872719292,Kepler,0.6666666666666666,1.2516291673878228,2014.0,4.5,rocky_size,1.0,short_period,hot,0.023809523809523808,0.14285714285714285,2,"[""cube16_cluster3"", ""cube25_cluster3""]"
joint_pca2_cubes10_overlap0p35,joint,pca2,5,7,Imaging,1.0,-0.0,0.9427362540718255,6.029977346192703,European Space Agency (ESA) Gaia Satellite,0.42857142857142855,1.8423709931771084,2019.0,10.5,jovian_size,1.0,long_period,very_hot,0.28571428571428564,0.2857142857142857,4,"[""cube47_cluster0"", ""cube48_cluster1"", ""cube54_cluster0"", ""cube55_cluster0""]"
joint_pca2_cubes10_overlap0p35,joint,pca2,6,8,Imaging,1.0,-0.0,0.9427362540718255,6.029977346192703,Paranal Observatory,0.5,1.4056390622295665,2018.0,11.5,jovian_size,1.0,long_period,cool,0.42857142857142855,0.42857142857142855,2,"[""cube61_cluster0"", ""cube62_cluster0""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,0,42,Radial Velocity,0.6190476190476191,1.739205193718236,0.5701178516163383,2.4175470307706464,Multiple Observatories,0.4523809523809524,2.8929058689235574,2022.0,5.5,jovian_size,0.9047619047619048,long_period,cool,0.9761904761904762,1.0,2,"[""cube11_cluster0"", ""cube12_cluster0""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,1,10,Imaging,0.5,1.360964047443681,0.6203415384658212,3.068261240756802,W. M. Keck Observatory,0.2,2.721928094887362,2017.0,10.75,jovian_size,0.9,long_period,cool,0.95,1.0,1,"[""cube11_cluster1""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,2,15,Radial Velocity,0.8666666666666667,0.5665095065529053,0.6079102098943685,2.327533737760587,Multiple Observatories,0.7333333333333333,1.2366407419411674,2022.0,0.5,jovian_size,1.0,long_period,cool,0.9333333333333333,1.0,4,"[""cube11_cluster2"", ""cube12_cluster7"", ""cube17_cluster0"", ""cube18_cluster7""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,3,10,Radial Velocity,0.9,0.4689955935892812,0.629783804612901,2.5541847665914683,Multiple Observatories,0.4,2.321928094887362,2010.0,10.0,jovian_size,1.0,long_period,cool,0.95,1.0,2,"[""cube12_cluster1"", ""cube18_cluster1""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,4,5567,Transit,0.7808514460211964,0.992624739621655,0.008463792911332995,0.02599260369517435,Kepler,0.47907310939464703,2.9771762059743767,2016.0,7.0,sub_neptune_size,0.45931381354409917,short_period,warm,0.24160229926351715,1.0,35,"[""cube12_cluster2"", ""cube13_cluster3"", ""cube18_cluster0"", ""cube18_cluster12"", ""cube19_cluster0"", ""cube26_cluster0"", ""cube26_cluster1"", ""cube26_cluster3"", ""cube26_cluster4"", ""cube26_cluster5"", ""cube26_cluster8"", ""cube27_cluster0"", ""cube27_cluster1"", ""cube27_cluster4"", ""cube27_cluster5"", ""cube27_cluster6"", ""cube28_cluster0"", ""cube33_cluster0"", ""cube33_cluster1"", ""cube33_cluster2"", ""cube33_cluster4"", ""cube33_cluster5"", ""cube34_cluster0"", ""cube34_cluster5"", ""cube34_cluster6"", ""cube34_cluster9"", ""cube35_cluster0"", ""cube35_cluster1"", ""cube39_cluster0"", ""cube40_cluster0"", ""cube41_cluster0"", ""cube42_cluster0"", ""cube46_cluster0"", ""cube47_cluster0"", ""cube48_cluster0""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,5,9,Radial Velocity,0.7777777777777778,0.9864267287308425,0.6137783647842011,2.5067507446471766,La Silla Observatory,0.4444444444444444,2.058813890331201,2017.0,7.0,jovian_size,0.4444444444444444,long_period,cool,0.8333333333333334,1.0,4,"[""cube12_cluster3"", ""cube13_cluster1"", ""cube18_cluster2"", ""cube19_cluster2""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,6,8,Radial Velocity,0.875,0.5435644431995964,0.6371400428074584,2.7684459011776648,La Silla Observatory,0.5,1.4056390622295665,2014.0,1.75,sub_neptune_size,0.5,long_period,cool,0.875,1.0,4,"[""cube12_cluster4"", ""cube13_cluster2"", ""cube18_cluster3"", ""cube19_cluster3""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,7,23,Radial Velocity,0.782608695652174,1.173185867971725,0.4686965034931653,2.0470964917216476,La Silla Observatory,0.30434782608695654,2.5538676556741238,2019.0,8.5,jovian_size,1.0,long_period,cool,0.8913043478260869,1.0,2,"[""cube12_cluster5"", ""cube18_cluster4""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,8,6,Radial Velocity,0.6666666666666666,1.2516291673878228,0.5591136459623134,2.1104280820845385,Multiple Observatories,0.3333333333333333,2.251629167387823,2014.5,3.25,sub_neptune_size,0.5,long_period,cool,0.9166666666666666,1.0,2,"[""cube12_cluster6"", ""cube18_cluster5""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,9,3,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,Multiple Observatories,0.6666666666666666,0.9182958340544896,2016.0,12.0,jovian_size,1.0,long_period,cool,0.8333333333333334,1.0,4,"[""cube12_cluster8"", ""cube13_cluster4"", ""cube18_cluster9"", ""cube19_cluster5""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,10,5,Radial Velocity,0.8,0.7219280948873623,0.569794475726677,2.1065451351797555,La Silla Observatory,0.4,1.9219280948873623,2011.0,5.0,jovian_size,1.0,long_period,cool,0.9,1.0,4,"[""cube12_cluster9"", ""cube13_cluster5"", ""cube18_cluster10"", ""cube19_cluster6""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,11,6,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,La Silla Observatory,0.5,1.7924812503605778,2021.0,5.0,sub_neptune_size,0.6666666666666666,intermediate_period,cool,0.8333333333333334,1.0,2,"[""cube13_cluster0"", ""cube19_cluster1""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,12,5,Imaging,0.6,1.3709505944546687,0.6710329529320762,3.62855393699282,Multiple Observatories,0.4,1.9219280948873623,2023.0,3.0,jovian_size,1.0,long_period,warm,1.0,1.0,2,"[""cube17_cluster1"", ""cube18_cluster13""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,13,4,Radial Velocity,0.75,0.8112781244591328,0.6565444663603737,3.5049100951032677,European Space Agency (ESA) Gaia Satellite,0.25,2.0,2015.0,13.0,jovian_size,1.0,long_period,cool,0.75,1.0,1,"[""cube18_cluster6""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,14,5,Radial Velocity,0.6,1.3709505944546687,0.5837727768454429,2.4338066172644317,Anglo-Australian Telescope,0.2,2.321928094887362,2009.0,6.0,jovian_size,1.0,long_period,warm,1.0,1.0,1,"[""cube18_cluster8""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,15,6,Microlensing,0.6666666666666666,0.9182958340544896,0.6345092428297477,2.8829006301252273,KMTNet,0.6666666666666666,0.9182958340544896,2023.0,1.5,sub_neptune_size,0.6666666666666666,long_period,cool,1.0,1.0,2,"[""cube18_cluster11"", ""cube19_cluster7""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,16,4,Radial Velocity,0.75,0.8112781244591328,0.25769233189917484,1.106406717471105,Calar Alto Observatory,0.25,2.0,2017.0,1.0,rocky_size,0.5,short_period,cool,0.625,1.0,1,"[""cube19_cluster4""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,17,4,Radial Velocity,0.75,0.8112781244591328,0.25769233189917484,1.106406717471105,La Silla Observatory,0.75,0.8112781244591328,2015.0,0.75,rocky_size,0.5,intermediate_period,cool,0.625,1.0,1,"[""cube19_cluster8""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,18,4,Radial Velocity,0.5,1.0,0.10614888552116046,0.4237778398376909,Kepler,0.25,2.0,2018.5,9.75,sub_neptune_size,0.5,intermediate_period,cool,0.5,1.0,2,"[""cube19_cluster9"", ""cube27_cluster7""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,19,5,Radial Velocity,0.4,1.5219280948873621,0.11817926507267018,0.5162939318775492,Kepler,0.4,1.9219280948873623,2016.0,2.0,jovian_size,0.6,long_period,warm,0.6,1.0,2,"[""cube26_cluster2"", ""cube27_cluster2""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,20,4,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,La Silla Observatory,0.5,1.5,2007.0,11.75,jovian_size,1.0,intermediate_period,hot,1.0,1.0,4,"[""cube26_cluster6"", ""cube27_cluster3"", ""cube33_cluster8"", ""cube34_cluster4""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,21,14,Radial Velocity,0.5714285714285714,1.5216406363433184,0.3960772357092509,1.6028358659627813,W. M. Keck Observatory,0.21428571428571427,3.1820058147602133,2017.0,8.25,jovian_size,1.0,intermediate_period,hot,1.0,1.0,2,"[""cube26_cluster7"", ""cube33_cluster10""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,22,4,Radial Velocity,1.0,-0.0,0.6257866282151485,2.4115918439739006,Okayama Astrophysical Observatory,0.5,1.5,2011.5,7.5,jovian_size,1.0,intermediate_period,hot,1.0,1.0,2,"[""cube26_cluster9"", ""cube33_cluster13""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,23,3,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.6666666666666666,0.9182958340544896,2014.0,3.0,sub_neptune_size,1.0,short_period,warm,0.0,0.0,2,"[""cube27_cluster8"", ""cube28_cluster1""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,24,7,Radial Velocity,0.5714285714285714,0.9852281360342515,0.13975638138808621,0.579665990115948,Kepler,0.2857142857142857,2.5216406363433186,2016.0,9.0,jovian_size,0.5714285714285714,short_period,hot,0.5714285714285714,1.0,2,"[""cube33_cluster3"", ""cube34_cluster1""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,25,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.4,1.9219280948873623,2016.0,6.0,jovian_size,0.6,short_period,hot,0.0,0.0,2,"[""cube33_cluster6"", ""cube40_cluster1""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,26,4,Transit,0.75,0.8112781244591328,0.03963591444724976,0.118592713282614,Kepler,0.5,1.5,2011.5,3.75,jovian_size,0.5,short_period,hot,0.25,1.0,4,"[""cube33_cluster7"", ""cube34_cluster3"", ""cube40_cluster2"", ""cube41_cluster2""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,27,6,Transit,0.5,1.4591479170272448,0.13164050764677743,0.7781999075241139,Kepler,0.5,1.7924812503605778,2016.0,4.5,jovian_size,0.5,intermediate_period,hot,0.5,1.0,2,"[""cube33_cluster9"", ""cube34_cluster7""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,28,4,Radial Velocity,0.75,0.8112781244591328,0.25769233189917484,1.106406717471105,La Silla Observatory,0.5,1.5,2005.5,10.5,jovian_size,1.0,short_period,hot,0.75,1.0,2,"[""cube33_cluster11"", ""cube34_cluster8""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,29,4,Radial Velocity,0.75,0.8112781244591328,0.25769233189917484,1.106406717471105,Fred Lawrence Whipple Observatory,0.25,2.0,2014.5,5.25,jovian_size,0.75,short_period,hot,0.75,1.0,2,"[""cube33_cluster12"", ""cube34_cluster10""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,30,8,Transit,0.625,0.954434002924965,0.0627264077333633,0.22239033586519308,Transiting Exoplanet Survey Satellite (TESS),0.375,2.4056390622295662,2017.0,7.0,jovian_size,1.0,short_period,hot,0.3125,1.0,4,"[""cube33_cluster14"", ""cube34_cluster11"", ""cube40_cluster4"", ""cube41_cluster3""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,31,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,K2,0.75,0.8112781244591328,2020.0,3.5,rocky_size,0.75,short_period,hot,0.75,1.0,2,"[""cube34_cluster2"", ""cube41_cluster1""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,32,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.5,1.5,2020.5,4.25,jovian_size,0.5,short_period,very_hot,0.0,0.0,4,"[""cube39_cluster1"", ""cube40_cluster5"", ""cube46_cluster5"", ""cube47_cluster5""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,33,5,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,OGLE,0.4,1.9219280948873623,2016.0,8.0,jovian_size,0.8,short_period,very_hot,0.1,0.5,2,"[""cube40_cluster3"", ""cube47_cluster4""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,34,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Acton Sky Portal Observatory,0.25,2.0,2018.0,4.25,rocky_size,0.5,short_period,very_hot,0.0,0.0,2,"[""cube46_cluster1"", ""cube47_cluster1""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,35,7,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Kepler,0.5714285714285714,1.6644977792004614,2016.0,2.5,rocky_size,0.7142857142857143,short_period,very_hot,0.07142857142857142,0.5,2,"[""cube46_cluster2"", ""cube47_cluster2""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,36,7,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,Transiting Exoplanet Survey Satellite (TESS),0.2857142857142857,2.521640636343318,2017.0,6.0,jovian_size,0.5714285714285714,short_period,very_hot,0.0,0.0,2,"[""cube46_cluster3"", ""cube47_cluster3""]"
thermal_pca2_cubes10_overlap0p35,thermal,pca2,37,4,Transit,1.0,-0.0,0.1445587314591173,0.4359638356008698,SuperWASP,0.5,1.5,2016.5,3.0,jovian_size,0.75,short_period,very_hot,0.0,0.0,1,"[""cube46_cluster4""]"
