config_id,node_id,n_members,top_method,top_method_fraction,method_entropy_norm,mean_imputation_fraction,method_l1_boundary,physical_neighbor_distance,shadow_score,shadow_class,expected_incompleteness_direction,interpretation_text
phys_min_pca2_cubes10_overlap0p35,cube51_cluster1,79,Transit,0.9873417721518988,0.028311177532901733,0.0,1.018428076237306,0.43100974768810185,0.5523823966161706,high_confidence_shadow,menor radio y periodos mas largos,"Nodo cube51_cluster1 dominado por Transit; candidato a incompletitud observacional hacia planetas de menor radio y orbitas mas largas. Shadow=0.552, n=79, imputacion media=0.000. el periodo medio es menor que el del vecindario, compatible con preferencia por orbitas cortas."
phys_min_pca2_cubes10_overlap0p35,cube69_cluster0,19,Transit,1.0,-0.0,0.0,1.1701199563794984,4.10993084230382,0.45224431852783387,high_confidence_shadow,menor radio y periodos mas largos,"Nodo cube69_cluster0 dominado por Transit; candidato a incompletitud observacional hacia planetas de menor radio y orbitas mas largas. Shadow=0.452, n=19, imputacion media=0.000. el radio medio supera al vecindario, compatible con sesgo hacia radios detectables el periodo medio es menor que el del vecindario, compatible con preferencia por orbitas cortas."
phys_min_pca2_cubes10_overlap0p35,cube59_cluster0,4,Transit,1.0,-0.0,0.0,1.7275541795665634,4.19448283679658,0.35871178016132527,small_sample_shadow,menor radio y periodos mas largos,"Nodo cube59_cluster0 dominado por Transit; candidato a incompletitud observacional hacia planetas de menor radio y orbitas mas largas. Shadow=0.359, n=4, imputacion media=0.000. el periodo medio es menor que el del vecindario, compatible con preferencia por orbitas cortas."
phys_min_pca2_cubes10_overlap0p35,cube60_cluster2,3,Transit,1.0,-0.0,0.0,1.7781299524564185,4.895626766816246,0.318023116742446,small_sample_shadow,menor radio y periodos mas largos,"Nodo cube60_cluster2 dominado por Transit; candidato a incompletitud observacional hacia planetas de menor radio y orbitas mas largas. Shadow=0.318, n=3, imputacion media=0.000. el periodo medio es menor que el del vecindario, compatible con preferencia por orbitas cortas."
orbital_pca2_cubes10_overlap0p35,cube17_cluster2,8,Radial Velocity,1.0,-0.0,0.0,1.0111248454882573,0.6456488661372605,0.27404943575735147,small_sample_shadow,masas menores y senales radiales mas debiles,"Nodo cube17_cluster2 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.274, n=8, imputacion media=0.000."
orbital_pca2_cubes10_overlap0p35,cube17_cluster10,5,Radial Velocity,1.0,-0.0,0.0,1.1244239631336406,1.2140690200508595,0.24851893439946807,small_sample_shadow,masas menores y senales radiales mas debiles,"Nodo cube17_cluster10 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.249, n=5, imputacion media=0.000."
orbital_pca2_cubes10_overlap0p35,cube24_cluster0,6,Radial Velocity,1.0,-0.0,0.0,1.0111248454882573,0.9335405324840075,0.24270417502321173,small_sample_shadow,masas menores y senales radiales mas debiles,"Nodo cube24_cluster0 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.243, n=6, imputacion media=0.000. la masa media supera al vecindario, compatible con sesgo hacia planetas masivos."
orbital_pca2_cubes10_overlap0p35,cube17_cluster0,6,Radial Velocity,1.0,-0.0,0.0,1.0111248454882573,0.9335405324840075,0.24270417502321173,small_sample_shadow,masas menores y senales radiales mas debiles,"Nodo cube17_cluster0 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.243, n=6, imputacion media=0.000. la masa media supera al vecindario, compatible con sesgo hacia planetas masivos."
orbital_pca2_cubes10_overlap0p35,cube19_cluster4,6,Radial Velocity,1.0,-0.0,0.0,1.0111248454882573,1.099406962151563,0.24270417502321173,small_sample_shadow,masas menores y senales radiales mas debiles,"Nodo cube19_cluster4 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.243, n=6, imputacion media=0.000. la masa media supera al vecindario, compatible con sesgo hacia planetas masivos."
orbital_pca2_cubes10_overlap0p35,cube26_cluster4,6,Radial Velocity,1.0,-0.0,0.0,1.0111248454882573,1.099406962151563,0.24270417502321173,small_sample_shadow,masas menores y senales radiales mas debiles,"Nodo cube26_cluster4 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.243, n=6, imputacion media=0.000. la masa media supera al vecindario, compatible con sesgo hacia planetas masivos."
orbital_pca2_cubes10_overlap0p35,cube24_cluster1,6,Radial Velocity,1.0,-0.0,0.0,1.0098765432098764,0.6347871018181763,0.24240454023923239,small_sample_shadow,masas menores y senales radiales mas debiles,"Nodo cube24_cluster1 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.242, n=6, imputacion media=0.000."
orbital_pca2_cubes10_overlap0p35,cube19_cluster5,11,Radial Velocity,0.9090909090909091,0.13230177606731594,0.0,0.9919901417128774,0.3523410907750254,0.23985188712064648,high_confidence_shadow,masas menores y senales radiales mas debiles,"Nodo cube19_cluster5 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.240, n=11, imputacion media=0.000."
orbital_pca2_cubes10_overlap0p35,cube26_cluster6,11,Radial Velocity,0.9090909090909091,0.13230177606731594,0.0,0.9919901417128774,0.3523410907750254,0.23985188712064648,high_confidence_shadow,masas menores y senales radiales mas debiles,"Nodo cube26_cluster6 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.240, n=11, imputacion media=0.000."
orbital_pca2_cubes10_overlap0p35,cube17_cluster6,5,Radial Velocity,1.0,-0.0,0.0,1.0117501546072973,0.6961341180371949,0.22361589448945107,small_sample_shadow,masas menores y senales radiales mas debiles,"Nodo cube17_cluster6 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.224, n=5, imputacion media=0.000. la masa media supera al vecindario, compatible con sesgo hacia planetas masivos."
orbital_pca2_cubes10_overlap0p35,cube24_cluster4,5,Radial Velocity,1.0,-0.0,0.0,1.0117501546072973,0.6961341180371949,0.22361589448945107,small_sample_shadow,masas menores y senales radiales mas debiles,"Nodo cube24_cluster4 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.224, n=5, imputacion media=0.000. la masa media supera al vecindario, compatible con sesgo hacia planetas masivos."
orbital_pca2_cubes10_overlap0p35,cube17_cluster1,4,Radial Velocity,1.0,-0.0,0.0,1.1244239631336406,1.7049488613812793,0.2232307415417477,small_sample_shadow,masas menores y senales radiales mas debiles,"Nodo cube17_cluster1 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.223, n=4, imputacion media=0.000. la masa media supera al vecindario, compatible con sesgo hacia planetas masivos."
joint_no_density_pca2_cubes10_overlap0p35,cube30_cluster0,282,Radial Velocity,0.776595744680851,0.33322244340256874,0.3439716312056737,0.8914731817814093,0.32851200633780875,0.218500087673489,imputation_sensitive_shadow,masas menores y senales radiales mas debiles,"Nodo cube30_cluster0 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.219, n=282, imputacion media=0.344."
orbital_pca2_cubes10_overlap0p35,cube26_cluster10,4,Radial Velocity,1.0,-0.0,0.0,1.012954966070327,0.6003311606143357,0.20110091534699864,mixed_or_low_shadow,masas menores y senales radiales mas debiles,"Nodo cube26_cluster10 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.201, n=4, imputacion media=0.000. la masa media supera al vecindario, compatible con sesgo hacia planetas masivos."
orbital_pca2_cubes10_overlap0p35,cube26_cluster0,12,Radial Velocity,0.9166666666666666,0.12457128465258523,0.0,0.7779886148007589,0.6419876911671691,0.19753040099060565,mixed_or_low_shadow,masas menores y senales radiales mas debiles,"Nodo cube26_cluster0 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.198, n=12, imputacion media=0.000. la masa media supera al vecindario, compatible con sesgo hacia planetas masivos."
joint_no_density_pca2_cubes10_overlap0p35,cube23_cluster1,4,Radial Velocity,1.0,-0.0,0.3333333333333333,1.405181347150259,0.5274239020806807,0.19269114208876092,imputation_sensitive_shadow,masas menores y senales radiales mas debiles,"Nodo cube23_cluster1 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.193, n=4, imputacion media=0.333."
thermal_pca2_cubes10_overlap0p35,cube28_cluster0,258,Transit,0.9883720930232558,0.03174839938321134,0.0348837209302325,0.29608298935720473,2.327007825942385,0.18984617011849447,high_confidence_shadow,menor radio y periodos mas largos,"Nodo cube28_cluster0 dominado por Transit; candidato a incompletitud observacional hacia planetas de menor radio y orbitas mas largas. Shadow=0.190, n=258, imputacion media=0.035. el periodo medio es menor que el del vecindario, compatible con preferencia por orbitas cortas."
orbital_pca2_cubes10_overlap0p35,cube26_cluster14,6,Radial Velocity,1.0,-0.0,0.0,0.7893738140417456,0.5754608103415774,0.1894764243770657,mixed_or_low_shadow,masas menores y senales radiales mas debiles,"Nodo cube26_cluster14 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.189, n=6, imputacion media=0.000."
orbital_pca2_cubes10_overlap0p35,cube26_cluster3,10,Radial Velocity,0.9,0.14118174150460758,0.0,0.8098643649815044,0.46526400688216835,0.185155220575032,mixed_or_low_shadow,masas menores y senales radiales mas debiles,"Nodo cube26_cluster3 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.185, n=10, imputacion media=0.000. la masa media supera al vecindario, compatible con sesgo hacia planetas masivos."
orbital_pca2_cubes10_overlap0p35,cube26_cluster12,10,Radial Velocity,0.9,0.14118174150460758,0.0,0.8098643649815044,0.4423887784369008,0.185155220575032,mixed_or_low_shadow,masas menores y senales radiales mas debiles,"Nodo cube26_cluster12 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.185, n=10, imputacion media=0.000."
orbital_pca2_cubes10_overlap0p35,cube19_cluster8,10,Radial Velocity,0.9,0.14118174150460758,0.0,0.8098643649815044,0.4423887784369008,0.185155220575032,mixed_or_low_shadow,masas menores y senales radiales mas debiles,"Nodo cube19_cluster8 dominado por Radial Velocity; candidato a incompletitud observacional hacia masas menores y senales radiales debiles. Shadow=0.185, n=10, imputacion media=0.000."
