config_id,node_id,centroid_log_mass,centroid_log_period,centroid_log_semimajor,centroid_z_mass,centroid_z_period,centroid_z_semimajor,spread_r3,n_r3_valid,r3_valid_fraction,I_R3,imputed_fraction_pl_bmasse,physically_derived_fraction_pl_bmasse,observed_fraction_pl_bmasse,imputed_fraction_pl_orbper,physically_derived_fraction_pl_orbper,observed_fraction_pl_orbper,imputed_fraction_pl_orbsmax,physically_derived_fraction_pl_orbsmax,observed_fraction_pl_orbsmax
orbital_pca2_cubes10_overlap0p35,cube24_cluster4,3.0983658804071212,2.771273417485884,0.2216267351168339,1.7221808224285602,1.702421890091356,1.825264527147549,0.169800046681355,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube24_cluster5,3.1422319322314416,3.0108237950079575,0.39220916538031764,1.765272045704517,1.9742547667676162,2.110020914632161,0.3845716035602354,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube24_cluster6,3.203331410137034,3.1001259739729767,0.4369712656069028,1.8252922922272408,2.075591564699744,2.1847431116196145,0.17712273115393007,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.75
orbital_pca2_cubes10_overlap0p35,cube25_cluster0,2.6095214871287244,3.054899550682498,0.3517268623419263,1.2419711381305039,2.0242702982838896,2.0424430617872695,0.7492371278625894,527,1.0,0.11827956989247312,0.0,0.0,1.0,0.3548387096774194,0.0,0.6451612903225806,0.0,0.024667931688804556,0.9753320683111955
orbital_pca2_cubes10_overlap0p35,cube25_cluster1,3.3653632067368604,4.158793586309252,1.0546213530505242,1.9844620381859244,3.276928275091027,3.2157977598523453,0.2861327922462977,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube25_cluster2,3.089367505256601,3.7241945440606536,0.7737959568072043,1.713341390188686,2.7837614135848354,2.747010762125411,0.3710844574808151,33,1.0,0.04040404040404041,0.0,0.0,1.0,0.12121212121212122,0.0,0.8787878787878788,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube25_cluster3,3.1939629285221427,2.850183500035428,0.2801443115337429,1.8160892909031012,1.7919661227495873,1.922948993473275,0.31754585549072734,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube25_cluster4,3.017332037928218,3.6132455696987535,0.7556772045369837,1.642578322227455,2.657860635731556,2.716764795795659,0.40676429435965855,4,1.0,0.16666666666666666,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube25_cluster5,3.0387444079989567,3.598116156853354,0.7133720464488286,1.6636124746348997,2.6406923396147666,2.6461440174977935,0.2525248850329735,22,1.0,0.06060606060606061,0.0,0.0,1.0,0.18181818181818182,0.0,0.8181818181818182,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube25_cluster6,3.155352259421389,4.0079246627110106,1.003008437711515,1.7781606218330437,3.1057278206104995,3.129639371225895,0.7180507696469933,9,1.0,0.037037037037037035,0.0,0.0,1.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube25_cluster7,3.1422319322314416,3.0108237950079575,0.39220916538031764,1.765272045704517,1.9742547667676162,2.110020914632161,0.3845716035602354,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube25_cluster8,3.203331410137034,3.1001259739729767,0.4369712656069028,1.8252922922272408,2.075591564699744,2.1847431116196145,0.17712273115393007,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.75
orbital_pca2_cubes10_overlap0p35,cube26_cluster0,2.9020662029851767,3.2613722133667555,0.4460934200993252,1.5293484867840386,2.2585678119552965,2.199970891850711,0.4874418964153137,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube26_cluster1,3.3653632067368604,4.158793586309252,1.0546213530505242,1.9844620381859244,3.276928275091027,3.2157977598523453,0.2861327922462977,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube26_cluster10,2.695026339912368,2.7093656464467113,0.06696721045133301,1.325965674890592,1.6321712494358513,1.5670885387658022,0.7205551484596506,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube26_cluster11,2.991909965080535,3.6355570893576776,0.7139322081704429,1.6176052924776072,2.6831789200717484,2.64707910575986,0.23334999288363995,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube26_cluster12,2.6930644912165294,3.0010627040560487,0.27406007659321296,1.324038479333431,1.9631782430718374,1.91279246821099,0.440794364575943,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.8
orbital_pca2_cubes10_overlap0p35,cube26_cluster13,2.611383145581053,3.5118779717688473,0.6109373394268234,1.243799913155759,2.5428324482075775,2.4751478775109494,0.2908203080866312,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube26_cluster14,2.8064969143330756,3.3313329502105504,0.5054077340164677,1.4354672874428014,2.3379566592923755,2.298985366735874,0.39205336574430744,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube26_cluster2,3.1078053627218374,3.7282501973294893,0.7652530702911783,1.7314535703307854,2.788363618374797,2.732749964578811,0.32020354173076937,25,1.0,0.013333333333333334,0.0,0.0,1.0,0.04,0.0,0.96,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube26_cluster3,2.714800814722216,3.0762256638136107,0.32818494990055547,1.3453908630203224,2.0484703798730717,2.0031441144635087,0.5818408235661512,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube26_cluster4,2.5969181590371644,2.8078273070479653,0.13398595439415328,1.229590429080403,1.7439018871431289,1.6789641603608068,1.2557525008088517,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube26_cluster5,2.919636156651279,3.552388940727006,0.654673518960967,1.5466080933564832,2.588802792077415,2.5481574862220238,0.6344312608809204,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube26_cluster6,2.598358599286782,2.927766725043703,0.22187914305938164,1.231005426095875,1.8800046867208648,1.8256858763672854,0.41576752954401175,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.18181818181818182,0.8181818181818182
orbital_pca2_cubes10_overlap0p35,cube26_cluster7,2.8274318030859176,3.3713485821539138,0.5317545319002719,1.4560323925295071,2.383364913103959,2.3429665609045287,0.305355136031665,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube26_cluster8,3.1665196791465586,3.4418775821447976,0.5665714447751052,1.789130785701924,2.463398604367314,2.401087073774994,0.3269931882673888,9,1.0,0.037037037037037035,0.0,0.0,1.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube26_cluster9,1.5991465557427076,2.8284162469454888,0.08980172665440012,0.24944297682819522,1.7672654519095536,1.6052066165414602,0.43312083703870696,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube2_cluster0,1.0757160379908188,0.2071938122271636,-1.6601615443870423,-0.26474191950640413,-1.2072004713268902,-1.316039249886962,1.150494183206276,19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube2_cluster1,0.8211851162633601,0.3016591184661139,-1.6080544319508687,-0.5147769311532032,-1.1000047482115236,-1.2290558889589893,0.9390859035392839,8,1.0,0.041666666666666664,0.125,0.0,0.875,0.0,0.0,1.0,0.0,0.25,0.75
orbital_pca2_cubes10_overlap0p35,cube2_cluster2,0.2563613734815509,0.35875260751030946,-1.6670253217993218,-1.0696239027759946,-1.0352171760652926,-1.3274970797314558,0.28966311011523527,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.8571428571428571
orbital_pca2_cubes10_overlap0p35,cube2_cluster3,0.1992543551203491,-0.04882216536429518,-1.8475520347431706,-1.1257222106128166,-1.4977178997845368,-1.628853641148475,0.2382584482271228,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.75
orbital_pca2_cubes10_overlap0p35,cube32_cluster0,3.3653632067368604,4.158793586309252,1.0546213530505242,1.9844620381859244,3.276928275091027,3.2157977598523453,0.2861327922462977,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube32_cluster1,3.089367505256601,3.7241945440606536,0.7737959568072043,1.713341390188686,2.7837614135848354,2.747010762125411,0.3710844574808151,33,1.0,0.04040404040404041,0.0,0.0,1.0,0.12121212121212122,0.0,0.8787878787878788,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube32_cluster2,3.438539238448439,4.227279248012516,1.1107825033969505,2.0563455241572766,3.354643261911115,3.309548600808982,0.22942210648450642,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube32_cluster3,3.1295921813845164,4.417236732517545,1.249589236678533,1.7528555572528404,3.570199964402349,3.541261233034652,0.7146056817094482,6,1.0,0.1111111111111111,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube32_cluster4,3.155352259421389,4.0079246627110106,1.003008437711515,1.7781606218330437,3.1057278206104995,3.129639371225895,0.7180507696469933,9,1.0,0.037037037037037035,0.0,0.0,1.0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube32_cluster5,2.3509355554505773,4.244015393508231,1.1674181873131675,0.9879527422513802,3.3736348186000793,3.4040915893793278,0.9282003341099346,4,1.0,0.3333333333333333,0.25,0.0,0.75,0.75,0.0,0.25,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube33_cluster0,3.3653632067368604,4.158793586309252,1.0546213530505242,1.9844620381859244,3.276928275091027,3.2157977598523453,0.2861327922462977,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube33_cluster1,3.1078053627218374,3.7282501973294893,0.7652530702911783,1.7314535703307854,2.788363618374797,2.732749964578811,0.32020354173076937,25,1.0,0.013333333333333334,0.0,0.0,1.0,0.04,0.0,0.96,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube33_cluster2,3.398437162898762,4.231139125571947,1.109150598762134,2.0169517921145323,3.359023307692933,3.3068244323948495,0.2207574403122129,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube33_cluster3,3.5440594347463836,4.420921230942895,1.2456044951706564,2.1600018631642115,3.57438099645261,3.5346094307646867,0.2084237049543644,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube5_cluster0,1.7563624390784351,0.6267850548356259,-1.2559536936528626,0.4038818754662216,-0.7310639037862487,-0.6412876521391851,0.9985550578562205,697,1.0,0.003347680535628886,0.010043041606886656,0.0,0.9899569583931134,0.0,0.0,1.0,0.0,0.04591104734576758,0.9540889526542324
orbital_pca2_cubes10_overlap0p35,cube5_cluster1,1.1380829733875033,-0.019757473590421168,-1.703481419994672,-0.203476603243642,-1.4647363663954984,-1.388353914798569,1.2089735314432837,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube5_cluster2,0.618225109541672,-0.11519671963070119,-1.780279206870554,-0.714151951288594,-1.57303728024629,-1.5165538725774015,0.5211579012150739,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube5_cluster3,-0.295042210876183,-0.17066300674784743,-1.8186983823660303,-1.61128776310884,-1.635978364044899,-1.580687708678406,0.589082106141239,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.75
orbital_pca2_cubes10_overlap0p35,cube6_cluster0,1.1303191646162691,0.7559567591768214,-1.2170836597738126,-0.21110327588272348,-0.5844846483517334,-0.5764011898481612,0.8660061351897943,3316,1.0,0.002513067953357459,0.006031363088057901,0.0,0.9939686369119421,0.0006031363088057901,0.0,0.9993968636911942,0.0009047044632086852,0.09016887816646563,0.9089264173703256
orbital_pca2_cubes10_overlap0p35,cube6_cluster1,0.6156557503137261,-0.07376965385536467,-1.7786907070597169,-0.7166759266080723,-1.526027383712403,-1.5139021606340606,0.6664044916873256,110,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.13636363636363635,0.8636363636363636
orbital_pca2_cubes10_overlap0p35,cube6_cluster2,0.4562274082734535,-0.24424365388926572,-1.8988067313072554,-0.8732882041589812,-1.7194749512223062,-1.7144140485870663,0.18682885711993472,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.8333333333333334
orbital_pca2_cubes10_overlap0p35,cube6_cluster3,0.19729891941508215,-0.022962252196053263,-1.8048876057999381,-1.127643106455344,-1.4683730302007945,-1.5576331254060076,0.4322697214683996,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube6_cluster4,0.3603380256155324,-0.041553507305520355,-1.8454453915503068,-0.9674838435216119,-1.4894696964206713,-1.6253369829299682,0.07272600515276631,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666
orbital_pca2_cubes10_overlap0p35,cube7_cluster0,0.7978188392411796,0.8330105443678038,-1.2463446487497567,-0.5377304776525124,-0.4970468730331398,-0.6252470967926619,0.6304218112163563,463,1.0,0.0007199424046076314,0.0021598272138228943,0.0,0.9978401727861771,0.0,0.0,1.0,0.0,0.09719222462203024,0.9028077753779697
orbital_pca2_cubes10_overlap0p35,cube7_cluster1,0.5758991453494379,0.5931207707711477,-1.570037896142369,-0.7557302902893818,-0.7692648837769843,-1.1655941866911377,0.4414261380638151,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube7_cluster2,0.6428828242224189,1.2562408163211691,-1.0467252155992857,-0.6899297784557562,-0.016780870066986687,-0.2920187064604691,0.12555380025758842,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.8333333333333334
orbital_pca2_cubes10_overlap0p35,cube7_cluster3,0.9242211402495987,0.4194258239940113,-1.6006067503043468,-0.41356088524965445,-0.9663674620946,-1.2166233370395263,0.7006632764005538,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube7_cluster4,1.0757160379908188,0.2071938122271636,-1.6601615443870423,-0.26474191950640413,-1.2072004713268902,-1.316039249886962,1.150494183206276,19,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube7_cluster5,0.2563613734815509,0.35875260751030946,-1.6670253217993218,-1.0696239027759946,-1.0352171760652926,-1.3274970797314558,0.28966311011523527,7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.8571428571428571
orbital_pca2_cubes10_overlap0p35,cube7_cluster6,0.1992543551203491,-0.04882216536429518,-1.8475520347431706,-1.1257222106128166,-1.4977178997845368,-1.628853641148475,0.2382584482271228,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.75
orbital_pca2_cubes10_overlap0p35,cube7_cluster7,0.2909613139279127,0.8749172938459167,-1.2994292679642623,-1.0356351188051889,-0.4494926492384515,-0.7138622277599614,0.22825849071830676,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube7_cluster8,0.42158201945499424,0.6819030176924744,-1.5051183003408006,-0.9073216337240024,-0.6685180854289731,-1.0572227116871664,0.2277170800394508,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube7_cluster9,0.46639248938005584,0.8295151835028769,-1.3908781030848552,-0.8633026740880949,-0.5010132788003241,-0.8665194497751082,0.2674917837409613,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.75
orbital_pca2_cubes10_overlap0p35,cube8_cluster0,0.5758991453494379,0.5931207707711477,-1.570037896142369,-0.7557302902893818,-0.7692648837769843,-1.1655941866911377,0.4414261380638151,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube8_cluster1,0.42158201945499424,0.6819030176924744,-1.5051183003408006,-0.9073216337240024,-0.6685180854289731,-1.0572227116871664,0.2277170800394508,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
orbital_pca2_cubes10_overlap0p35,cube8_cluster2,0.46639248938005584,0.8295151835028769,-1.3908781030848552,-0.8633026740880949,-0.5010132788003241,-0.8665194497751082,0.2674917837409613,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.75
